seed,model,metric,value
6,dcc,pval_dq,2.2002405287713245e-06
6,adcc,pval_dq,2.200240507232998e-06
7,lstm_normal,pval_dq,0.07264240097216423
7,lstm_student,pval_dq,0.07142029722260856
7,gru_normal,pval_dq,0.03622354788136617
7,gru_student,pval_dq,0.048164866930953565
7,bekk_lstm_vector,pval_dq,3.635075263019871e-08
7,bekk_lstm_scalar,pval_dq,0.10125964170801705
7,bekk_lstm_mix,pval_dq,0.09552101880011632
7,neural_bekk_asym_diag,pval_dq,0.04364695675477237
7,bekk_symmetric,pval_dq,3.925878267807548e-06
7,bekk_asymmetric,pval_dq,0.0007528904429318084
7,dcc,pval_dq,2.2002405287713245e-06
7,adcc,pval_dq,2.200240507232998e-06
8,lstm_normal,pval_dq,0.005632884851447084
8,lstm_student,pval_dq,2.1389630810997318e-07
8,gru_normal,pval_dq,0.05457426184341874
8,gru_student,pval_dq,0.0775683526407801
8,bekk_lstm_vector,pval_dq,5.065814842164507e-06
8,bekk_lstm_scalar,pval_dq,0.11710970572453094
8,bekk_lstm_mix,pval_dq,0.060735137595364974
8,neural_bekk_asym_diag,pval_dq,0.0991490560804249
8,bekk_symmetric,pval_dq,3.925878267807548e-06
8,bekk_asymmetric,pval_dq,0.0007528904429318084
8,dcc,pval_dq,2.2002405287713245e-06
8,adcc,pval_dq,2.200240507232998e-06
9,lstm_normal,pval_dq,0.048075942221073475
9,lstm_student,pval_dq,0.03345399506628688
9,gru_normal,pval_dq,5.799051550070544e-08
9,gru_student,pval_dq,5.226568722260794e-08
9,bekk_lstm_vector,pval_dq,0.04452001248496951
9,bekk_lstm_scalar,pval_dq,0.10861685846676072
9,bekk_lstm_mix,pval_dq,0.041872651238256786
9,neural_bekk_asym_diag,pval_dq,0.10572387299190056
9,bekk_symmetric,pval_dq,3.925878267807548e-06
9,bekk_asymmetric,pval_dq,0.0007528904429318084
9,dcc,pval_dq,2.2002405287713245e-06
9,adcc,pval_dq,2.200240507232998e-06
42,lstm_normal,pval_dq,0.08692241049324301
42,lstm_student,pval_dq,0.038453211371306084
42,gru_normal,pval_dq,0.04887710306213344
42,gru_student,pval_dq,0.07649932827736994
42,bekk_lstm_vector,pval_dq,1.8482174293232845e-06
42,bekk_lstm_scalar,pval_dq,0.10540590250219029
42,bekk_lstm_mix,pval_dq,0.043450435785310604
42,neural_bekk_asym_diag,pval_dq,0.0274570270279606
42,bekk_symmetric,pval_dq,3.925878267807548e-06
42,bekk_asymmetric,pval_dq,0.0007528904429318084
42,dcc,pval_dq,2.2002405287713245e-06
42,adcc,pval_dq,2.200240507232998e-06
0,lstm_normal,pval_er,0.955
0,lstm_student,pval_er,0.926
0,gru_normal,pval_er,0.87
0,gru_student,pval_er,0.815
0,bekk_lstm_vector,pval_er,0.859
0,bekk_lstm_scalar,pval_er,0.947
0,bekk_lstm_mix,pval_er,0.976
0,neural_bekk_asym_diag,pval_er,0.892
0,bekk_symmetric,pval_er,0.931
0,bekk_asymmetric,pval_er,0.928
0,dcc,pval_er,0.916
0,adcc,pval_er,0.916
1,lstm_normal,pval_er,0.856
1,lstm_student,pval_er,0.861
1,gru_normal,pval_er,0.744
1,gru_student,pval_er,0.735
1,bekk_lstm_vector,pval_er,0.891
1,bekk_lstm_scalar,pval_er,0.977
1,bekk_lstm_mix,pval_er,0.956
1,neural_bekk_asym_diag,pval_er,0.979
1,bekk_symmetric,pval_er,0.931
1,bekk_asymmetric,pval_er,0.928
1,dcc,pval_er,0.916
1,adcc,pval_er,0.916
2,lstm_normal,pval_er,0.802
2,lstm_student,pval_er,0.735
2,gru_normal,pval_er,0.791
2,gru_student,pval_er,0.936
2,bekk_lstm_vector,pval_er,0.819
2,bekk_lstm_scalar,pval_er,0.844
2,bekk_lstm_mix,pval_er,0.926
2,neural_bekk_asym_diag,pval_er,0.991
2,bekk_symmetric,pval_er,0.931
2,bekk_asymmetric,pval_er,0.928
2,dcc,pval_er,0.916
2,adcc,pval_er,0.916
3,lstm_normal,pval_er,0.841
3,lstm_student,pval_er,0.902
3,gru_normal,pval_er,0.907
3,gru_student,pval_er,0.893
3,bekk_lstm_vector,pval_er,0.887
3,bekk_lstm_scalar,pval_er,0.907
3,bekk_lstm_mix,pval_er,0.898
3,neural_bekk_asym_diag,pval_er,0.988
3,bekk_symmetric,pval_er,0.931
3,bekk_asymmetric,pval_er,0.928
3,dcc,pval_er,0.916
3,adcc,pval_er,0.916
4,lstm_normal,pval_er,0.935
4,lstm_student,pval_er,0.825
4,gru_normal,pval_er,0.964
4,gru_student,pval_er,0.732
4,bekk_lstm_vector,pval_er,0.926
4,bekk_lstm_scalar,pval_er,0.948
4,bekk_lstm_mix,pval_er,0.992
4,neural_bekk_asym_diag,pval_er,0.98
4,bekk_symmetric,pval_er,0.931
4,bekk_asymmetric,pval_er,0.928
4,dcc,pval_er,0.916
4,adcc,pval_er,0.916
5,lstm_normal,pval_er,0.858
5,lstm_student,pval_er,0.829
5,gru_normal,pval_er,0.948
5,gru_student,pval_er,0.735
5,bekk_lstm_vector,pval_er,0.909
5,bekk_lstm_scalar,pval_er,0.929
5,bekk_lstm_mix,pval_er,0.955
5,neural_bekk_asym_diag,pval_er,0.96
5,bekk_symmetric,pval_er,0.931
5,bekk_asymmetric,pval_er,0.928
5,dcc,pval_er,0.916
5,adcc,pval_er,0.916
6,lstm_normal,pval_er,0.916
6,lstm_student,pval_er,0.922
6,gru_normal,pval_er,0.798
6,gru_student,pval_er,0.823
6,bekk_lstm_vector,pval_er,0.884
6,bekk_lstm_scalar,pval_er,0.84
6,bekk_lstm_mix,pval_er,0.951
6,neural_bekk_asym_diag,pval_er,0.979
6,bekk_symmetric,pval_er,0.931
6,bekk_asymmetric,pval_er,0.928
6,dcc,pval_er,0.916
6,adcc,pval_er,0.916
7,lstm_normal,pval_er,0.799
7,lstm_student,pval_er,0.807
7,gru_normal,pval_er,0.668
7,gru_student,pval_er,0.769
7,bekk_lstm_vector,pval_er,0.823
7,bekk_lstm_scalar,pval_er,0.92
7,bekk_lstm_mix,pval_er,0.99
7,neural_bekk_asym_diag,pval_er,0.945
7,bekk_symmetric,pval_er,0.931
7,bekk_asymmetric,pval_er,0.928
7,dcc,pval_er,0.916
7,adcc,pval_er,0.916
8,lstm_normal,pval_er,0.848
8,lstm_student,pval_er,0.847
8,gru_normal,pval_er,0.862
8,gru_student,pval_er,0.939
8,bekk_lstm_vector,pval_er,0.894
8,bekk_lstm_scalar,pval_er,0.871
8,bekk_lstm_mix,pval_er,0.977
8,neural_bekk_asym_diag,pval_er,0.944
8,bekk_symmetric,pval_er,0.931
8,bekk_asymmetric,pval_er,0.928
8,dcc,pval_er,0.916
8,adcc,pval_er,0.916
9,lstm_normal,pval_er,0.827
9,lstm_student,pval_er,0.832
9,gru_normal,pval_er,0.865
9,gru_student,pval_er,0.904
9,bekk_lstm_vector,pval_er,0.825
9,bekk_lstm_scalar,pval_er,0.917
9,bekk_lstm_mix,pval_er,0.932
9,neural_bekk_asym_diag,pval_er,0.996
9,bekk_symmetric,pval_er,0.931
9,bekk_asymmetric,pval_er,0.928
9,dcc,pval_er,0.916
9,adcc,pval_er,0.916
42,lstm_normal,pval_er,0.9
42,lstm_student,pval_er,0.843
42,gru_normal,pval_er,0.79
42,gru_student,pval_er,0.908
42,bekk_lstm_vector,pval_er,0.895
42,bekk_lstm_scalar,pval_er,0.878
42,bekk_lstm_mix,pval_er,0.921
42,neural_bekk_asym_diag,pval_er,0.888
42,bekk_symmetric,pval_er,0.931
42,bekk_asymmetric,pval_er,0.928
42,dcc,pval_er,0.916
42,adcc,pval_er,0.916
0,lstm_normal,pval_cc,1.0
0,lstm_student,pval_cc,1.0
0,gru_normal,pval_cc,1.0
0,gru_student,pval_cc,1.0
0,bekk_lstm_vector,pval_cc,1.0
0,bekk_lstm_scalar,pval_cc,1.0
0,bekk_lstm_mix,pval_cc,1.0
0,neural_bekk_asym_diag,pval_cc,1.0
0,bekk_symmetric,pval_cc,1.0
0,bekk_asymmetric,pval_cc,1.0
0,dcc,pval_cc,1.0
0,adcc,pval_cc,1.0
1,lstm_normal,pval_cc,1.0
1,lstm_student,pval_cc,1.0
1,gru_normal,pval_cc,1.0
1,gru_student,pval_cc,1.0
1,bekk_lstm_vector,pval_cc,1.0
1,bekk_lstm_scalar,pval_cc,1.0
1,bekk_lstm_mix,pval_cc,1.0
1,neural_bekk_asym_diag,pval_cc,1.0
1,bekk_symmetric,pval_cc,1.0
1,bekk_asymmetric,pval_cc,1.0
1,dcc,pval_cc,1.0
1,adcc,pval_cc,1.0
2,lstm_normal,pval_cc,1.0
2,lstm_student,pval_cc,1.0
2,gru_normal,pval_cc,1.0
2,gru_student,pval_cc,1.0
2,bekk_lstm_vector,pval_cc,1.0
2,bekk_lstm_scalar,pval_cc,1.0
2,bekk_lstm_mix,pval_cc,1.0
2,neural_bekk_asym_diag,pval_cc,1.0
2,bekk_symmetric,pval_cc,1.0
2,bekk_asymmetric,pval_cc,1.0
2,dcc,pval_cc,1.0
2,adcc,pval_cc,1.0
3,lstm_normal,pval_cc,1.0
3,lstm_student,pval_cc,1.0
3,gru_normal,pval_cc,1.0
3,gru_student,pval_cc,1.0
3,bekk_lstm_vector,pval_cc,1.0
3,bekk_lstm_scalar,pval_cc,1.0
3,bekk_lstm_mix,pval_cc,1.0
3,neural_bekk_asym_diag,pval_cc,1.0
3,bekk_symmetric,pval_cc,1.0
3,bekk_asymmetric,pval_cc,1.0
3,dcc,pval_cc,1.0
3,adcc,pval_cc,1.0
4,lstm_normal,pval_cc,1.0
4,lstm_student,pval_cc,1.0
4,gru_normal,pval_cc,1.0
4,gru_student,pval_cc,1.0
4,bekk_lstm_vector,pval_cc,1.0
4,bekk_lstm_scalar,pval_cc,1.0
4,bekk_lstm_mix,pval_cc,1.0
4,neural_bekk_asym_diag,pval_cc,1.0
4,bekk_symmetric,pval_cc,1.0
4,bekk_asymmetric,pval_cc,1.0
4,dcc,pval_cc,1.0
4,adcc,pval_cc,1.0
5,lstm_normal,pval_cc,1.0
5,lstm_student,pval_cc,1.0
5,gru_normal,pval_cc,1.0
5,gru_student,pval_cc,1.0
5,bekk_lstm_vector,pval_cc,1.0
5,bekk_lstm_scalar,pval_cc,1.0
5,bekk_lstm_mix,pval_cc,1.0
5,neural_bekk_asym_diag,pval_cc,1.0
5,bekk_symmetric,pval_cc,1.0
5,bekk_asymmetric,pval_cc,1.0
5,dcc,pval_cc,1.0
5,adcc,pval_cc,1.0
6,lstm_normal,pval_cc,1.0
6,lstm_student,pval_cc,1.0
6,gru_normal,pval_cc,1.0
6,gru_student,pval_cc,1.0
6,bekk_lstm_vector,pval_cc,1.0
6,bekk_lstm_scalar,pval_cc,1.0
6,bekk_lstm_mix,pval_cc,1.0
6,neural_bekk_asym_diag,pval_cc,1.0
6,bekk_symmetric,pval_cc,1.0
6,bekk_asymmetric,pval_cc,1.0
6,dcc,pval_cc,1.0
6,adcc,pval_cc,1.0
7,lstm_normal,pval_cc,1.0
7,lstm_student,pval_cc,1.0
7,gru_normal,pval_cc,1.0
7,gru_student,pval_cc,1.0
7,bekk_lstm_vector,pval_cc,1.0
7,bekk_lstm_scalar,pval_cc,1.0
7,bekk_lstm_mix,pval_cc,1.0
7,neural_bekk_asym_diag,pval_cc,1.0
7,bekk_symmetric,pval_cc,1.0
7,bekk_asymmetric,pval_cc,1.0
7,dcc,pval_cc,1.0
7,adcc,pval_cc,1.0
8,lstm_normal,pval_cc,1.0
8,lstm_student,pval_cc,1.0
8,gru_normal,pval_cc,1.0
8,gru_student,pval_cc,1.0
8,bekk_lstm_vector,pval_cc,1.0
8,bekk_lstm_scalar,pval_cc,1.0
8,bekk_lstm_mix,pval_cc,1.0
8,neural_bekk_asym_diag,pval_cc,1.0
8,bekk_symmetric,pval_cc,1.0
8,bekk_asymmetric,pval_cc,1.0
8,dcc,pval_cc,1.0
8,adcc,pval_cc,1.0
9,lstm_normal,pval_cc,1.0
9,lstm_student,pval_cc,1.0
9,gru_normal,pval_cc,1.0
9,gru_student,pval_cc,1.0
9,bekk_lstm_vector,pval_cc,1.0
9,bekk_lstm_scalar,pval_cc,1.0
9,bekk_lstm_mix,pval_cc,1.0
9,neural_bekk_asym_diag,pval_cc,1.0
9,bekk_symmetric,pval_cc,1.0
9,bekk_asymmetric,pval_cc,1.0
9,dcc,pval_cc,1.0
9,adcc,pval_cc,1.0
42,lstm_normal,pval_cc,1.0
42,lstm_student,pval_cc,1.0
42,gru_normal,pval_cc,1.0
42,gru_student,pval_cc,1.0
42,bekk_lstm_vector,pval_cc,1.0
42,bekk_lstm_scalar,pval_cc,1.0
42,bekk_lstm_mix,pval_cc,1.0
42,neural_bekk_asym_diag,pval_cc,1.0
42,bekk_symmetric,pval_cc,1.0
42,bekk_asymmetric,pval_cc,1.0
42,dcc,pval_cc,1.0
42,adcc,pval_cc,1.0
0,lstm_normal,pval_esr_v1,0.9382796140754073
0,lstm_student,pval_esr_v1,0.883121428721726
0,gru_normal,pval_esr_v1,0.7730184341160016
0,gru_student,pval_esr_v1,0.6380686774550254
0,bekk_lstm_vector,pval_esr_v1,0.007729659369080877
0,bekk_lstm_scalar,pval_esr_v1,0.4398122834910859
0,bekk_lstm_mix,pval_esr_v1,0.03485721502480443
0,neural_bekk_asym_diag,pval_esr_v1,0.0004730237657113445
0,bekk_symmetric,pval_esr_v1,0.18200083387213484
0,bekk_asymmetric,pval_esr_v1,0.2771666530917769
0,dcc,pval_esr_v1,0.44963934869609323
0,adcc,pval_esr_v1,0.44963937506621543
1,lstm_normal,pval_esr_v1,0.8478823930683861
1,lstm_student,pval_esr_v1,0.7727068344093811
1,gru_normal,pval_esr_v1,0.6804279396897956
1,gru_student,pval_esr_v1,0.7273698951130096
1,bekk_lstm_vector,pval_esr_v1,0.9565686678255269
1,bekk_lstm_scalar,pval_esr_v1,0.3727548343370257
1,bekk_lstm_mix,pval_esr_v1,0.010877671772748676
1,neural_bekk_asym_diag,pval_esr_v1,0.20458531383601208
1,bekk_symmetric,pval_esr_v1,0.18200083387213484
1,bekk_asymmetric,pval_esr_v1,0.2771666530917769
1,dcc,pval_esr_v1,0.44963934869609323
1,adcc,pval_esr_v1,0.44963937506621543
2,lstm_normal,pval_esr_v1,0.8886287206739305
2,lstm_student,pval_esr_v1,0.8740265470709593
2,gru_normal,pval_esr_v1,0.7550099326176498
2,gru_student,pval_esr_v1,0.13291127172873762
2,bekk_lstm_vector,pval_esr_v1,0.8982289892160373
2,bekk_lstm_scalar,pval_esr_v1,0.23615960047918183
2,bekk_lstm_mix,pval_esr_v1,0.20192285579715907
2,neural_bekk_asym_diag,pval_esr_v1,0.04893084609604381
2,bekk_symmetric,pval_esr_v1,0.18200083387213484
2,bekk_asymmetric,pval_esr_v1,0.2771666530917769
2,dcc,pval_esr_v1,0.44963934869609323
2,adcc,pval_esr_v1,0.44963937506621543
3,lstm_normal,pval_esr_v1,0.8547716632531255
3,lstm_student,pval_esr_v1,0.7533382116020152
3,gru_normal,pval_esr_v1,0.7377866439327099
3,gru_student,pval_esr_v1,0.7460824977358946
3,bekk_lstm_vector,pval_esr_v1,0.8738631284433833
3,bekk_lstm_scalar,pval_esr_v1,0.05161957927810623
3,bekk_lstm_mix,pval_esr_v1,0.1367621348533774
3,neural_bekk_asym_diag,pval_esr_v1,0.18056236453989916
3,bekk_symmetric,pval_esr_v1,0.18200083387213484
3,bekk_asymmetric,pval_esr_v1,0.2771666530917769
3,dcc,pval_esr_v1,0.44963934869609323
3,adcc,pval_esr_v1,0.44963937506621543
4,lstm_normal,pval_esr_v1,0.8201419539249966
4,lstm_student,pval_esr_v1,0.6438956822002119
4,gru_normal,pval_esr_v1,0.3533841832576785
4,gru_student,pval_esr_v1,0.8107519151334678
4,bekk_lstm_vector,pval_esr_v1,0.9150824510542429
4,bekk_lstm_scalar,pval_esr_v1,0.6178899039917801
4,bekk_lstm_mix,pval_esr_v1,0.07459819857273642
4,neural_bekk_asym_diag,pval_esr_v1,0.0016415271901668582
4,bekk_symmetric,pval_esr_v1,0.18200083387213484
4,bekk_asymmetric,pval_esr_v1,0.2771666530917769
4,dcc,pval_esr_v1,0.44963934869609323
4,adcc,pval_esr_v1,0.44963937506621543
5,lstm_normal,pval_esr_v1,0.9376266302009056
5,lstm_student,pval_esr_v1,0.7390624139046922
5,gru_normal,pval_esr_v1,0.11695973045692121
5,gru_student,pval_esr_v1,0.6520587814740706
5,bekk_lstm_vector,pval_esr_v1,0.8203932967421682
5,bekk_lstm_scalar,pval_esr_v1,0.24939197646196265
5,bekk_lstm_mix,pval_esr_v1,0.007773669812475736
5,neural_bekk_asym_diag,pval_esr_v1,0.017331710468135086
5,bekk_symmetric,pval_esr_v1,0.18200083387213484
5,bekk_asymmetric,pval_esr_v1,0.2771666530917769
5,dcc,pval_esr_v1,0.44963934869609323
5,adcc,pval_esr_v1,0.44963937506621543
6,lstm_normal,pval_esr_v1,0.877959890541485
6,lstm_student,pval_esr_v1,0.4401072291543925
6,gru_normal,pval_esr_v1,0.7904376106362494
6,gru_student,pval_esr_v1,0.7154577644528683
6,bekk_lstm_vector,pval_esr_v1,0.9697088836207821
6,bekk_lstm_scalar,pval_esr_v1,0.5170911878771544
6,bekk_lstm_mix,pval_esr_v1,0.07084960720754807
6,neural_bekk_asym_diag,pval_esr_v1,0.0008006259158328533
6,bekk_symmetric,pval_esr_v1,0.18200083387213484
6,bekk_asymmetric,pval_esr_v1,0.2771666530917769
6,dcc,pval_esr_v1,0.44963934869609323
6,adcc,pval_esr_v1,0.44963937506621543
7,lstm_normal,pval_esr_v1,0.8547995345914864
7,lstm_student,pval_esr_v1,0.882691872040954
7,gru_normal,pval_esr_v1,0.4968104287499504
7,gru_student,pval_esr_v1,0.2204025298961374
7,bekk_lstm_vector,pval_esr_v1,0.8549825439333538
7,bekk_lstm_scalar,pval_esr_v1,0.4336184283057014
7,bekk_lstm_mix,pval_esr_v1,0.15315294154044723
7,neural_bekk_asym_diag,pval_esr_v1,0.13289899307493958
7,bekk_symmetric,pval_esr_v1,0.18200083387213484
7,bekk_asymmetric,pval_esr_v1,0.2771666530917769
7,dcc,pval_esr_v1,0.44963934869609323
7,adcc,pval_esr_v1,0.44963937506621543
8,lstm_normal,pval_esr_v1,0.9893700123217083
8,lstm_student,pval_esr_v1,0.8637388569989118
8,gru_normal,pval_esr_v1,0.21786986822222254
8,gru_student,pval_esr_v1,6.022947937422973e-05
8,bekk_lstm_vector,pval_esr_v1,0.983618222406824
8,bekk_lstm_scalar,pval_esr_v1,0.31389418116231815
8,bekk_lstm_mix,pval_esr_v1,0.03769610121517897
8,neural_bekk_asym_diag,pval_esr_v1,0.016737296016093195
8,bekk_symmetric,pval_esr_v1,0.18200083387213484
8,bekk_asymmetric,pval_esr_v1,0.2771666530917769
8,dcc,pval_esr_v1,0.44963934869609323
8,adcc,pval_esr_v1,0.44963937506621543
9,lstm_normal,pval_esr_v1,0.6035535138960372
9,lstm_student,pval_esr_v1,0.5433432425732221
9,gru_normal,pval_esr_v1,0.8350021584834075
9,gru_student,pval_esr_v1,0.6786032543537783
9,bekk_lstm_vector,pval_esr_v1,0.7722773344612763
9,bekk_lstm_scalar,pval_esr_v1,0.3393008475790308
9,bekk_lstm_mix,pval_esr_v1,0.1840512397860381
9,neural_bekk_asym_diag,pval_esr_v1,0.7158551240906639
9,bekk_symmetric,pval_esr_v1,0.18200083387213484
9,bekk_asymmetric,pval_esr_v1,0.2771666530917769
9,dcc,pval_esr_v1,0.44963934869609323
9,adcc,pval_esr_v1,0.44963937506621543
42,lstm_normal,pval_esr_v1,0.5025852656900178
42,lstm_student,pval_esr_v1,0.4684110600485434
42,gru_normal,pval_esr_v1,0.3476619850044267
42,gru_student,pval_esr_v1,0.6859754013562906
42,bekk_lstm_vector,pval_esr_v1,0.9757755818603968
42,bekk_lstm_scalar,pval_esr_v1,0.10832300676724171
42,bekk_lstm_mix,pval_esr_v1,0.0027074768956711903
42,neural_bekk_asym_diag,pval_esr_v1,0.7239148703508721
42,bekk_symmetric,pval_esr_v1,0.18200083387213484
42,bekk_asymmetric,pval_esr_v1,0.2771666530917769
42,dcc,pval_esr_v1,0.44963934869609323
42,adcc,pval_esr_v1,0.44963937506621543
0,lstm_normal,pval_esr_v2,0.6602373189424064
0,lstm_student,pval_esr_v2,0.9012684435560103
0,gru_normal,pval_esr_v2,0.8338223235840058
0,gru_student,pval_esr_v2,0.8113950538670054
0,bekk_lstm_vector,pval_esr_v2,0.4726230216351921
0,bekk_lstm_scalar,pval_esr_v2,0.5350916142499621
0,bekk_lstm_mix,pval_esr_v2,0.10604534174477986
0,neural_bekk_asym_diag,pval_esr_v2,0.0007377026131661912
0,bekk_symmetric,pval_esr_v2,0.26995884626214006
0,bekk_asymmetric,pval_esr_v2,0.3000359763010917
0,dcc,pval_esr_v2,0.29475601148626107
0,adcc,pval_esr_v2,0.29475595783799724
1,lstm_normal,pval_esr_v2,0.7492127845274893
1,lstm_student,pval_esr_v2,0.8600183392404366
1,gru_normal,pval_esr_v2,0.3735028504607929
1,gru_student,pval_esr_v2,0.7861043870326285
1,bekk_lstm_vector,pval_esr_v2,0.9666015482010143
1,bekk_lstm_scalar,pval_esr_v2,0.4894257692859352
1,bekk_lstm_mix,pval_esr_v2,0.0021416007923702463
1,neural_bekk_asym_diag,pval_esr_v2,0.21772103395724474
1,bekk_symmetric,pval_esr_v2,0.26995884626214006
1,bekk_asymmetric,pval_esr_v2,0.3000359763010917
1,dcc,pval_esr_v2,0.29475601148626107
1,adcc,pval_esr_v2,0.29475595783799724
2,lstm_normal,pval_esr_v2,4.202840191425139e-07
2,lstm_student,pval_esr_v2,0.8681730229936434
2,gru_normal,pval_esr_v2,0.4981176724820795
2,gru_student,pval_esr_v2,0.3374154217439702
2,bekk_lstm_vector,pval_esr_v2,0.028587840022958888
2,bekk_lstm_scalar,pval_esr_v2,0.2518507033140839
2,bekk_lstm_mix,pval_esr_v2,0.04994216996621603
2,neural_bekk_asym_diag,pval_esr_v2,0.046453820848714744
2,bekk_symmetric,pval_esr_v2,0.26995884626214006
2,bekk_asymmetric,pval_esr_v2,0.3000359763010917
2,dcc,pval_esr_v2,0.29475601148626107
2,adcc,pval_esr_v2,0.29475595783799724
3,lstm_normal,pval_esr_v2,0.878951411175732
3,lstm_student,pval_esr_v2,0.8245724038621047
3,gru_normal,pval_esr_v2,0.7166188844640713
3,gru_student,pval_esr_v2,0.7207950351509436
3,bekk_lstm_vector,pval_esr_v2,0.9034199182227508
3,bekk_lstm_scalar,pval_esr_v2,0.31766114405698387
3,bekk_lstm_mix,pval_esr_v2,0.06717737035892524
3,neural_bekk_asym_diag,pval_esr_v2,0.00041232083552322774
3,bekk_symmetric,pval_esr_v2,0.26995884626214006
3,bekk_asymmetric,pval_esr_v2,0.3000359763010917
3,dcc,pval_esr_v2,0.29475601148626107
3,adcc,pval_esr_v2,0.29475595783799724
4,lstm_normal,pval_esr_v2,0.0004540727982857984
4,lstm_student,pval_esr_v2,0.6421587970884878
4,gru_normal,pval_esr_v2,0.0053776000047048855
4,gru_student,pval_esr_v2,0.1527836982968349
4,bekk_lstm_vector,pval_esr_v2,0.8092630580234239
4,bekk_lstm_scalar,pval_esr_v2,0.7335715051858333
4,bekk_lstm_mix,pval_esr_v2,0.10740261076485025
4,neural_bekk_asym_diag,pval_esr_v2,0.005954716689670625
4,bekk_symmetric,pval_esr_v2,0.26995884626214006
4,bekk_asymmetric,pval_esr_v2,0.3000359763010917
4,dcc,pval_esr_v2,0.29475601148626107
4,adcc,pval_esr_v2,0.29475595783799724
5,lstm_normal,pval_esr_v2,0.9439445616688628
5,lstm_student,pval_esr_v2,0.8483032908933659
5,gru_normal,pval_esr_v2,0.03312495112892755
5,gru_student,pval_esr_v2,0.7021514364433732
5,bekk_lstm_vector,pval_esr_v2,0.16580196567903982
5,bekk_lstm_scalar,pval_esr_v2,0.5843062162037844
5,bekk_lstm_mix,pval_esr_v2,0.005390799995773854
5,neural_bekk_asym_diag,pval_esr_v2,0.006514407211249518
5,bekk_symmetric,pval_esr_v2,0.26995884626214006
5,bekk_asymmetric,pval_esr_v2,0.3000359763010917
5,dcc,pval_esr_v2,0.29475601148626107
5,adcc,pval_esr_v2,0.29475595783799724
6,lstm_normal,pval_esr_v2,0.002889221158094313
6,lstm_student,pval_esr_v2,0.12161405359394628
6,gru_normal,pval_esr_v2,0.4508473696680956
6,gru_student,pval_esr_v2,0.7924835730026955
6,bekk_lstm_vector,pval_esr_v2,0.03883914860031534
6,bekk_lstm_scalar,pval_esr_v2,0.6390863277915573
6,bekk_lstm_mix,pval_esr_v2,0.08814539352559503
6,neural_bekk_asym_diag,pval_esr_v2,0.010793534160300156
6,bekk_symmetric,pval_esr_v2,0.26995884626214006
6,bekk_asymmetric,pval_esr_v2,0.3000359763010917
6,dcc,pval_esr_v2,0.29475601148626107
6,adcc,pval_esr_v2,0.29475595783799724
7,lstm_normal,pval_esr_v2,0.8397729758608737
7,lstm_student,pval_esr_v2,0.847811364396001
7,gru_normal,pval_esr_v2,0.41628567450821685
7,gru_student,pval_esr_v2,0.33745033214063447
7,bekk_lstm_vector,pval_esr_v2,0.6860063993958081
7,bekk_lstm_scalar,pval_esr_v2,0.42715492549488876
7,bekk_lstm_mix,pval_esr_v2,0.02304362943144178
7,neural_bekk_asym_diag,pval_esr_v2,0.10315598411625992
7,bekk_symmetric,pval_esr_v2,0.26995884626214006
7,bekk_asymmetric,pval_esr_v2,0.3000359763010917
7,dcc,pval_esr_v2,0.29475601148626107
7,adcc,pval_esr_v2,0.29475595783799724
8,lstm_normal,pval_esr_v2,0.9860988745099901
8,lstm_student,pval_esr_v2,0.9069830096285096
8,gru_normal,pval_esr_v2,0.2540568069153042
8,gru_student,pval_esr_v2,0.2743123128049486
8,bekk_lstm_vector,pval_esr_v2,0.17768601356235558
8,bekk_lstm_scalar,pval_esr_v2,0.2146873130249204
8,bekk_lstm_mix,pval_esr_v2,0.01173864127933244
8,neural_bekk_asym_diag,pval_esr_v2,0.012567213492317042
8,bekk_symmetric,pval_esr_v2,0.26995884626214006
8,bekk_asymmetric,pval_esr_v2,0.3000359763010917
8,dcc,pval_esr_v2,0.29475601148626107
8,adcc,pval_esr_v2,0.29475595783799724
9,lstm_normal,pval_esr_v2,0.7402635487898094
9,lstm_student,pval_esr_v2,0.5583302741572498
9,gru_normal,pval_esr_v2,0.7947698945180962
9,gru_student,pval_esr_v2,0.6592054985789337
9,bekk_lstm_vector,pval_esr_v2,0.09779659515218675
9,bekk_lstm_scalar,pval_esr_v2,0.3302226125695902
9,bekk_lstm_mix,pval_esr_v2,0.12367631646955424
9,neural_bekk_asym_diag,pval_esr_v2,0.7682072002627468
9,bekk_symmetric,pval_esr_v2,0.26995884626214006
9,bekk_asymmetric,pval_esr_v2,0.3000359763010917
9,dcc,pval_esr_v2,0.29475601148626107
9,adcc,pval_esr_v2,0.29475595783799724
42,lstm_normal,pval_esr_v2,0.5426851757348565
42,lstm_student,pval_esr_v2,0.7150748081726122
42,gru_normal,pval_esr_v2,0.14434730110501182
42,gru_student,pval_esr_v2,0.5356738484390189
42,bekk_lstm_vector,pval_esr_v2,0.9425900847620426
42,bekk_lstm_scalar,pval_esr_v2,0.18315137614063604
42,bekk_lstm_mix,pval_esr_v2,0.03714445845037129
42,neural_bekk_asym_diag,pval_esr_v2,0.016615752763885383
42,bekk_symmetric,pval_esr_v2,0.26995884626214006
42,bekk_asymmetric,pval_esr_v2,0.3000359763010917
42,dcc,pval_esr_v2,0.29475601148626107
42,adcc,pval_esr_v2,0.29475595783799724
0,lstm_normal,pval_esr_v3,0.7722232181142784
0,lstm_student,pval_esr_v3,0.8225728128084846
