lstm_normal,lstm_student,gru_normal,gru_student,bekk_lstm_scalar,bekk_lstm_vector,bekk_lstm_mix,neural_bekk_asym_diag,bekk_symmetric,bekk_asymmetric,dcc,adcc
-2.6995304851407127,-2.6146606402013055,-2.708503228287995,-2.675900017968358,-2.755447911217809,-2.806429527187603,-2.760789447867189,-2.7327912564358883,-2.744405317124719,-2.7514600354006418,-2.8553248718014395,-2.8553248598381344
-2.7086448232836875,-2.6190802161674007,-2.695121587154399,-2.6597487015099484,-2.7350641391606434,-2.7863552839798373,-2.7434827239610353,-2.7038923853531367,-2.7408433661082636,-2.750835736428747,-2.839799801600328,-2.839799789723046
-2.732557557098263,-2.643018270484779,-2.710752400445146,-2.6740743699680665,-2.762892712690915,-2.8000651179454117,-2.766411062376079,-2.7486879494399004,-2.758368779067891,-2.7681933378242904,-2.864638419959746,-2.86463840801269
-2.741827943482922,-2.6390299479500903,-2.724447633416979,-2.6830333460402356,-2.7937166177666732,-2.826242541518871,-2.7867507114425205,-2.78210957130334,-2.7757304850493116,-2.7849732817663866,-2.881743483059678,-2.881743471029454
-2.7935638815986876,-2.6917958983561343,-2.7582867380520457,-2.7135412861169654,-2.8243008985335685,-2.859638076207164,-2.8063606426601533,-2.799189800179242,-2.781699910814905,-2.791944573046846,-2.892437813531633,-2.8924378013424032
-2.7927404131037816,-2.672272717894853,-2.7611748864152155,-2.7093127090781817,-2.721847920647046,-2.8331726910483153,-2.7424425593622814,-2.7131826455858796,-2.7528748623728148,-2.7674169839654414,-2.8613986471816464,-2.8613986345319686
-2.752484186704904,-2.62758743879119,-2.7514982403926806,-2.690421600471473,-2.6363772945677457,-2.7937306795708965,-2.710171524917707,-2.674503333400892,-2.7310066470146266,-2.74844639583074,-2.822801283083845,-2.82280127011568
-2.7362421346704284,-2.6085305456459427,-2.782284522385253,-2.714481946093338,-2.676287940273878,-2.827247077190286,-2.768778972808505,-2.737116637445358,-2.7493057862191916,-2.7659082597371802,-2.8510047279387116,-2.8510047148967956
-2.713089727275952,-2.584770358719978,-2.7818959738517455,-2.7059197133550636,-2.639717103902335,-2.783500759010136,-2.730068673500848,-2.7854623126261266,-2.755008165489956,-2.769944439993701,-2.814491336603096,-2.814491324936176
-2.7488830454975424,-2.599170496073983,-2.7928686334040855,-2.712718902985632,-2.692333545583596,-2.804488026463919,-2.78691069062869,-2.818397132526531,-2.769957892741949,-2.7841178055528486,-2.835273077677596,-2.83527306619223
-2.790448444670129,-2.6751803151735736,-2.8002820006212383,-2.7197419632262907,-2.716988270413691,-2.80138066505073,-2.7904040954653584,-2.826958654455977,-2.7530878349924452,-2.770484373437052,-2.8226620880605537,-2.822662076475593
-2.758020168740892,-2.6323019159000483,-2.80422185963885,-2.730326296087423,-2.783183320273513,-2.811958758642699,-2.825902548158145,-2.868374670743072,-2.769738254993874,-2.7864477528796563,-2.8317151389284083,-2.8317151278030646
-2.7746539584297834,-2.619942846817803,-2.8075005016406838,-2.736009074644363,-2.810099575175137,-2.8037141942191295,-2.82269755494739,-2.874723813981949,-2.777565506917754,-2.793538295440288,-2.8280307853307702,-2.828030774858933
-2.800526014588015,-2.653637965724378,-2.7985696121038237,-2.7280902531142184,-2.831302055668014,-2.8045101259096117,-2.824914151991749,-2.86362696961569,-2.7686588308148607,-2.7879772913235175,-2.832511622000713,-2.832511610993777
-2.834576177869718,-2.7087556905011314,-2.825862707735967,-2.76184734013077,-2.8908306199291536,-2.840971380514231,-2.8654168145627326,-2.884033798914535,-2.7844585432383795,-2.8028254103430896,-2.8590291365190383,-2.8590291255136817
