Date,^GSPC,^TNX
1995-02-28,487.3900146484375,7.210000038146973
1995-03-01,485.6499938964844,7.214000225067139
1995-03-02,485.1300048828125,7.289000034332275
1995-03-03,485.4200134277344,7.355999946594238
1995-03-06,485.6300048828125,7.400000095367432
1995-03-07,482.1199951171875,7.431000232696533
1995-03-08,483.1400146484375,7.355000019073486
1995-03-09,483.1600036621094,7.28000020980835
1995-03-10,489.5700073242187,7.217999935150147
1995-03-13,490.0499877929687,7.173999786376953
1995-03-14,492.8900146484375,7.077000141143799
1995-03-15,491.8800048828125,7.077000141143799
1995-03-16,495.4100036621094,7.038000106811523
1995-03-17,495.5199890136719,7.103000164031982
1995-03-20,496.1400146484375,7.111999988555908
1995-03-21,495.0700073242187,7.151000022888184
1995-03-22,495.6700134277344,7.195000171661377
1995-03-23,495.9500122070313,7.203000068664551
1995-03-24,500.9700012207031,7.085000038146973
1995-03-27,503.2000122070313,7.0320000648498535
1995-03-28,503.8999938964844,7.140999794006348
1995-03-29,503.1199951171875,7.140999794006348
1995-03-30,502.2200012207031,7.158999919891357
1995-03-31,500.7099914550781,7.189000129699707
1995-04-03,501.8500061035156,7.131999969482422
1995-04-04,505.239990234375,7.105999946594238
1995-04-05,505.5700073242187,7.105999946594238
1995-04-06,506.0799865722656,7.074999809265137
1995-04-07,506.4200134277344,7.0920000076293945
1995-04-10,507.010009765625,7.0960001945495605
1995-04-11,505.5299987792969,7.073999881744385
1995-04-12,507.1700134277344,7.047999858856201
1995-04-13,509.2300109863281,7.0
1995-04-17,506.1300048828125,7.020999908447266
1995-04-18,505.3699951171875,7.020999908447266
1995-04-19,504.9200134277344,7.033999919891357
1995-04-20,505.2900085449219,6.999000072479248
1995-04-21,508.489990234375,6.99399995803833
1995-04-24,512.8900146484375,6.986000061035156
1995-04-25,512.0999755859375,6.986000061035156
1995-04-26,512.6599731445312,6.99399995803833
1995-04-27,513.5499877929688,7.025000095367432
1995-04-28,514.7100219726562,7.046000003814697
1995-05-01,514.260009765625,7.072000026702881
1995-05-02,514.8599853515625,7.02400016784668
1995-05-03,520.47998046875,6.940999984741211
1995-05-04,520.5399780273438,6.833000183105469
1995-05-05,520.1199951171875,6.665999889373779
1995-05-08,523.9600219726562,6.673999786376953
1995-05-09,523.5599975585938,6.580999851226807
1995-05-10,524.3599853515625,6.636000156402588
1995-05-11,524.3699951171875,6.672999858856201
1995-05-12,525.5499877929688,6.664999961853027
1995-05-15,527.739990234375,6.617000102996826
1995-05-16,528.1900024414062,6.552000045776367
1995-05-17,527.0700073242188,6.526000022888184
1995-05-18,519.5800170898438,6.604000091552734
1995-05-19,519.1900024414062,6.598999977111816
1995-05-22,523.6500244140625,6.611999988555908
1995-05-23,528.5900268554688,6.551000118255615
1995-05-24,528.6099853515625,6.427000045776367
1995-05-25,528.5900268554688,6.380000114440918
1995-05-26,523.6500244140625,6.388000011444092
1995-05-30,523.5800170898438,6.294000148773193
1995-05-31,533.4000244140625,6.285999774932861
1995-06-01,533.489990234375,6.184999942779541
1995-06-02,532.510009765625,6.079999923706055
1995-06-05,535.5999755859375,6.059000015258789
1995-06-06,535.5499877929688,6.076000213623047
1995-06-07,533.1300048828125,6.158999919891357
1995-06-08,532.3499755859375,6.201000213623047
1995-06-09,527.9400024414062,6.379000186920166
1995-06-12,530.8800048828125,6.366000175476074
1995-06-13,536.0499877929688,6.125
1995-06-14,536.469970703125,6.129000186920166
1995-06-15,537.1199951171875,6.1579999923706055
1995-06-16,539.8300170898438,6.196000099182129
1995-06-19,545.219970703125,6.107999801635742
1995-06-20,544.97998046875,6.140999794006348
1995-06-21,543.97998046875,6.116000175476074
1995-06-22,551.0700073242188,6.015999794006348
1995-06-23,549.7100219726562,6.045000076293945
1995-06-26,544.1300048828125,6.090000152587891
1995-06-27,542.4299926757812,6.131999969482422
1995-06-28,544.72998046875,6.093999862670898
1995-06-29,543.8699951171875,6.25
1995-06-30,544.75,6.203000068664551
1995-07-03,547.0900268554688,6.203000068664551
1995-07-05,547.260009765625,6.177999973297119
1995-07-06,553.989990234375,6.043000221252441
1995-07-07,556.3699951171875,6.01800012588501
1995-07-10,557.1900024414062,6.021999835968018
1995-07-11,554.780029296875,6.089000225067139
1995-07-12,560.8900146484375,6.089000225067139
1995-07-13,561.0,6.072000026702881
1995-07-14,559.8900146484375,6.135000228881836
1995-07-17,562.719970703125,6.202000141143799
1995-07-18,558.4600219726562,6.256999969482422
1995-07-19,550.97998046875,6.4120001792907715
1995-07-20,553.5399780273438,6.4070000648498535
1995-07-21,553.6199951171875,6.49399995803833
1995-07-24,556.6300048828125,6.436999797821045
1995-07-25,561.0999755859375,6.410999774932861
1995-07-26,561.6099853515625,6.4629998207092285
1995-07-27,565.219970703125,6.415999889373779
1995-07-28,562.9299926757812,6.4720001220703125
1995-07-31,562.0599975585938,6.428999900817871
1995-08-01,559.6400146484375,6.488999843597412
1995-08-02,558.7999877929688,6.428999900817871
1995-08-03,558.75,6.506999969482422
1995-08-04,558.9400024414062,6.4720001220703125
1995-08-07,560.030029296875,6.454999923706055
1995-08-08,560.3900146484375,6.449999809265137
1995-08-09,559.7100219726562,6.47599983215332
1995-08-10,557.4500122070312,6.513000011444092
1995-08-11,555.1099853515625,6.585999965667725
1995-08-14,559.739990234375,6.578000068664551
1995-08-15,558.5700073242188,6.578000068664551
1995-08-16,559.969970703125,6.533999919891357
1995-08-17,559.0399780273438,6.565000057220459
1995-08-18,559.2100219726562,6.559999942779541
1995-08-21,558.1099853515625,6.526000022888184
1995-08-22,559.52001953125,6.556000232696533
1995-08-23,557.1400146484375,6.577000141143799
1995-08-24,557.4600219726562,6.486999988555908
1995-08-25,560.0999755859375,6.380000114440918
1995-08-28,559.0499877929688,6.328000068664551
1995-08-29,560.0,6.357999801635742
1995-08-30,560.9199829101562,6.323999881744385
1995-08-31,561.8800048828125,6.2729997634887695
